"","Date","Start_Time","Home","Away","BoxID","GameID","Home_Score","Away_Score","Attendance","Neutral_Site","Home_Wins","Home_Losses","Away_Wins","Away_Losses"
"712","11/18/2022","04:30 PM","Georgetown","LMU","2337067","5371933","66","84","0",TRUE,2,2,3,2
"713","11/18/2022","05:00 PM","Morgan St.","Utah Valley","2337038","5371927","73","72","5,307",TRUE,2,3,2,3
"714","11/18/2022","05:00 PM","Col. of Charleston","Colorado St.","2351017","5371255","74","64","3,459",TRUE,4,1,4,1
"715","11/18/2022","05:00 PM","Rutgers","Temple","2337079","5364359","66","72","0",TRUE,3,1,2,2
"716","11/18/2022","05:00 PM","Longwood","VMI","2337074","5364346","90","58","1,232",TRUE,2,2,1,3
"717","11/18/2022","05:30 PM","McNeese","Western Caro.","2337018","5364376","69","88","1,497",TRUE,1,2,2,2
"718","11/18/2022","05:45 PM","Belmont","Tarleton St.","2337028","5364418","81","89","0",TRUE,1,3,2,1
"719","11/18/2022","06:00 PM","Duquesne","Colgate","2337107","5364402","85","80","429",TRUE,3,1,3,2
"720","11/18/2022","06:00 PM","Drexel","Arcadia","2337009","5366294","85","45","1,007",FALSE,2,1,2,1
"721","11/18/2022","06:00 PM","Xavier","Indiana","2337098","5364427","79","81","10,586",FALSE,3,1,3,0
"722","11/18/2022","06:00 PM","Georgia St.","Eastern Ky.","2337097","5364400","61","62","1,259",TRUE,2,2,2,2
"723","11/18/2022","07:00 PM","Baylor","Virginia","2337112","5364582","79","86","0",TRUE,3,1,3,0
"724","11/18/2022","07:00 PM","St. Thomas","Troy","2337113","5364480","78","76","251",TRUE,3,2,4,1
"725","11/18/2022","07:00 PM","Vanderbilt","Morehead St.","2337003","5366874","76","43","5,732",FALSE,2,2,2,3
"726","11/18/2022","07:00 PM","Rice","Ga. Southern","2337004","5368154","88","71","1,401",FALSE,2,2,1,3
"727","11/18/2022","07:00 PM","Georgia","Bucknell","2337000","5364539","65","61","6,583",FALSE,3,1,2,2
"728","11/18/2022","07:00 PM","Wofford","Gardner-Webb","2337002","5364512","60","58","1,107",FALSE,2,2,0,4
"729","11/18/2022","07:00 PM","App State","Campbell","2337006","5364472","58","63","2,856",TRUE,3,1,2,1
"730","11/18/2022","07:00 PM","Wagner","Fairfield","2337008","5364494","68","52","1,024",FALSE,3,1,0,4
"731","11/18/2022","07:00 PM","SIUE","Fairleigh Dickinson","2337036","5365458","79","78","175",TRUE,2,2,2,2
"732","11/18/2022","07:00 PM","Notre Dame","Lipscomb","2337121","5364477","66","65","6,552",FALSE,4,0,2,2
"733","11/18/2022","07:00 PM","Duke","Delaware","2337131","5364491","92","58","9,314",FALSE,3,1,1,2
"734","11/18/2022","07:00 PM","Navy","UC San Diego","2337132","5364528","78","69","688",TRUE,3,1,1,3
"735","11/18/2022","07:00 PM","George Washington","UMES","2337133","5364545","69","64","1,147",FALSE,3,1,1,3
"736","11/18/2022","07:00 PM","Liberty","Southern Miss.","2337134","5364537","72","76","3,576",FALSE,2,2,4,0
"737","11/18/2022","07:00 PM","West Virginia","Penn","2337139","5370645","92","58","9,875",FALSE,4,0,1,4
"738","11/18/2022","07:00 PM","Cleveland St.","Ark.-Pine Bluff","2337143","5364531","67","58","2,073",FALSE,2,3,1,5
"739","11/18/2022","07:00 PM","Clemson","Bellarmine","2337150","5364520","76","66","6,137",FALSE,3,1,2,2
"740","11/18/2022","07:00 PM","Cornell","Ithaca","2337151","5364487","83","61","648",FALSE,3,1,2,2
"741","11/18/2022","07:00 PM","Maine","Columbia","2337155","5364518","93","70","889",FALSE,3,1,1,4
"742","11/18/2022","07:00 PM","Manhattan","CMSV","2337168","5364598","86","39","540",FALSE,1,2,1,2
"743","11/18/2022","07:00 PM","Oklahoma St.","UCF","2337171","5366474","56","60","0",TRUE,2,2,3,1
"744","11/18/2022","07:00 PM","Tulsa","Charlotte","2350947","5364505","65","68","1,305",TRUE,2,2,4,0
"745","11/18/2022","07:30 PM","Davidson","South Carolina","2351016","5364580","69","60","3,459",TRUE,4,1,2,2
"746","11/18/2022","07:30 PM","Iona","Vermont","2337184","5364588","71","50","0",TRUE,2,1,1,4
"747","11/18/2022","07:30 PM","USC Upstate","Coastal Carolina","2337180","5364654","79","78","595",FALSE,2,2,2,1
"748","11/18/2022","07:30 PM","Montana St.","Warner Pacific","2337014","5364571","106","64","4,207",FALSE,2,2,NA,NA
"749","11/18/2022","07:30 PM","Ole Miss","UT Martin","2337017","5364643","72","68","5,024",FALSE,4,0,2,3
"750","11/18/2022","08:00 PM","Michigan St.","Villanova","2337192","5364700","73","71","14,797",FALSE,3,1,2,2
"751","11/18/2022","08:00 PM","Florida St.","Florida","2337005","5364703","67","76","9,182",FALSE,0,4,3,1
"752","11/18/2022","08:00 PM","Auburn","Texas Southern","2337001","5364790","72","56","9,121",FALSE,4,0,1,5
"753","11/18/2022","08:00 PM","Mississippi Val.","North Ala.","2337011","5364791","76","68","1,109",FALSE,1,4,3,1
"754","11/18/2022","08:00 PM","Kansas","Southern Utah","2337015","5364838","82","76","16,300",FALSE,4,0,3,2
"755","11/18/2022","08:00 PM","Northwestern","Purdue Fort Wayne","2338351","5364641","60","52","2,931",FALSE,4,0,2,2
"756","11/18/2022","08:00 PM","Oklahoma","South Alabama","2337123","5364695","64","60","5,403",FALSE,3,1,1,3
"757","11/18/2022","08:00 PM","Houston Christian","Western Mich.","2337125","5364672","84","90","502",FALSE,1,3,2,2
"758","11/18/2022","08:00 PM","UT Arlington","Nevada","2337129","5366873","43","62","1,475",FALSE,2,2,4,0
"759","11/18/2022","08:00 PM","George Mason","Boston College","2337197","5364721","56","71","924",TRUE,2,2,3,1
"760","11/18/2022","08:00 PM","Southern Ind.","Loras","2337145","5364660","87","55","1,551",FALSE,2,2,1,1
"761","11/18/2022","08:00 PM","Northern Ariz.","UC Santa Barbara","2337093","5368070","63","54","463",FALSE,2,3,2,1
"762","11/18/2022","08:30 PM","UConn","UNCW","2337201","5364744","86","50","7,766",FALSE,4,0,1,3
"763","11/18/2022","08:30 PM","Tex. A&M-Commerce","UNC Asheville","2337203","5364708","64","72","630",TRUE,1,3,3,0
"764","11/18/2022","09:00 PM","Idaho St.","Denver","2337165","5377643","69","70","1,227",FALSE,1,3,3,1
"765","11/18/2022","09:00 PM","Grand Canyon","Grambling","2337141","5364758","81","48","7,166",FALSE,3,1,2,1
"766","11/18/2022","09:00 PM","UC Davis","Arkansas St.","2337106","5364770","75","60","1,125",FALSE,3,1,2,2
"767","11/18/2022","09:00 PM","California","Southern U.","2337092","5364767","66","74","1,364",FALSE,0,4,1,3
"768","11/18/2022","09:00 PM","Alabama","Jacksonville St.","2337016","5364762","104","62","9,018",FALSE,4,0,1,2
"769","11/18/2022","09:30 PM","UCLA","Illinois","2337120","5364798","70","79","8,707",TRUE,3,1,4,0
"770","11/18/2022","09:30 PM","Loyola Chicago","Boise St.","2350946","5364772","48","70","1,312",TRUE,2,2,2,2
"771","11/18/2022","09:30 PM","DePaul","Santa Clara","2337039","5364805","61","69","687",TRUE,3,1,3,1
"772","11/18/2022","09:30 PM","Montana","Merrimack","2337178","5364776","62","51","2,547",TRUE,2,2,1,3
"773","11/18/2022","10:00 PM","UNLV","High Point","2337167","5364795","78","68","4,589",FALSE,4,0,3,1
"774","11/18/2022","10:00 PM","Pacific","Cal St. Fullerton","2337021","5364824","91","94","1,496",FALSE,2,2,3,1
"775","11/18/2022","11:00 PM","Stanford","Cal Poly","2337190","5364823","80","43","2,263",FALSE,2,2,1,2
"776","11/18/2022","11:00 PM","Southern California","Mount St. Mary's","2337191","5364830","83","74","1,590",FALSE,3,1,1,3
"777","11/19/2022","01:00 AM","Central Ark.","Rider","2337267","5371936","90","85","1,212",TRUE,3,2,1,3
"778","11/19/2022","07:00 AM","Stetson","Niagara","2337284","5371939","62","66","1,312",TRUE,3,1,2,2
"779","11/19/2022","12:00 PM","Lamar University","Western Caro.","2337370","5364896","91","98","221",TRUE,3,2,3,2
"780","11/19/2022","12:00 PM","Lafayette","Central Conn. St.","2337231","5364895","55","50","87",TRUE,1,4,0,4
"781","11/19/2022","12:00 PM","IUPUI","Franklin","2337274","5376083","59","45","942",FALSE,1,3,2,2
"782","11/19/2022","01:00 PM","NC State","Elon","2337209","5365964","74","63","11,351",FALSE,4,0,1,4
"783","11/19/2022","01:00 PM","Dayton","Robert Morris","2337204","5365004","60","51","13,407",FALSE,3,1,2,2
"784","11/19/2022","01:00 PM","Maryland","Saint Louis","2337317","5374090","95","67","8,756",TRUE,4,0,3,1
"785","11/19/2022","02:00 PM","Mercer","Winthrop","2337226","5370408","77","68","964",FALSE,2,2,2,3
"786","11/19/2022","02:00 PM","Chattanooga","Covenant","2337463","5370829","108","55","2,510",FALSE,2,2,2,3
"787","11/19/2022","02:00 PM","St. Francis Brooklyn","Saint Peter's","2337367","5365234","61","58","1,217",FALSE,2,2,2,2
"788","11/19/2022","02:00 PM","Hartford","Houghton","2337364","5366098","98","32","147",FALSE,2,3,0,4
"789","11/19/2022","02:00 PM","Binghamton","Sacred Heart","2337337","5368199","60","75","1,802",FALSE,2,2,3,2
"790","11/19/2022","02:00 PM","St. Bonaventure","Bowling Green","2337336","5365187","81","68","3,189",FALSE,2,2,2,2
"791","11/19/2022","02:00 PM","Kent St.","Chicago St.","2337334","5366696","88","59","811",FALSE,5,0,2,3
"792","11/19/2022","02:00 PM","Ball St.","Ind.-South Bend","2337333","5371792","86","72","3,012",FALSE,3,1,NA,NA
"793","11/19/2022","02:30 PM","McNeese","Lindenwood","2337310","5365258","60","78","1,520",TRUE,1,3,2,3
"794","11/19/2022","03:00 PM","Oakland","Eastern Mich.","2337376","5365430","92","90","4,059",FALSE,2,3,1,3
"795","11/19/2022","03:00 PM","SMU","Evansville","2337327","5365380","55","47","3,397",FALSE,2,2,1,3
"796","11/19/2022","03:00 PM","Georgia St.","Tex. A&M-Commerce","2337393","5365365","57","53","1,198",TRUE,3,2,1,4
"797","11/19/2022","03:00 PM","Missouri St.","Middle Tenn.","2337206","5365338","75","51","3,003",FALSE,2,1,2,2
"798","11/19/2022","03:00 PM","UC San Diego","Youngstown St.","2337427","5371934","54","73","124",TRUE,1,4,4,1
"799","11/19/2022","03:15 PM","Howard","Buffalo","2351375","5365425","63","59","0",TRUE,3,4,1,4
"800","11/19/2022","04:00 PM","Northern Colo.","San Jose St.","2337342","5365517","69","80","1,065",FALSE,1,3,4,1
"801","11/19/2022","04:00 PM","William & Mary","Army West Point","2337219","5365558","76","67","3,170",FALSE,2,3,2,2
"802","11/19/2022","04:00 PM","Providence","Miami","2337482","5367224","64","74","8,756",TRUE,3,1,4,0
"803","11/19/2022","04:00 PM","Southeastern La.","Campbell","2337479","5365552","70","69","197",TRUE,3,2,2,2
"804","11/19/2022","04:00 PM","NJIT","American","2337453","5365515","53","58","478",FALSE,0,4,2,2
"805","11/19/2022","04:00 PM","Bradley","Southeast Mo. St.","2337406","5365562","73","60","4,826",FALSE,3,1,3,1
"806","11/19/2022","05:00 PM","UMass Lowell","Emerson","2337205","5365638","105","53","547",FALSE,4,1,1,2
"807","11/19/2022","05:00 PM","Syracuse","Northeastern","2337216","5366124","76","48","15,668",FALSE,2,1,0,4
"808","11/19/2022","05:00 PM","Idaho","Utah Tech","2337326","5365709","71","81","1,061",FALSE,1,4,2,3
"809","11/19/2022","05:00 PM","Hawaii","Hawaii Pacific","2337286","5365619","79","55","423",TRUE,3,1,3,1
"810","11/19/2022","05:00 PM","Longwood","Fairleigh Dickinson","2337499","5365672","99","83","1,321",TRUE,3,2,2,3
"811","11/19/2022","05:00 PM","North Florida","South Carolina St.","2337485","5366719","72","66","2,159",FALSE,1,2,0,5
"812","11/19/2022","05:00 PM","Gardner-Webb","N.C. A&T","2337255","5365677","66","64","268",TRUE,1,4,1,3
"813","11/19/2022","05:00 PM","Fordham","UIC","2337488","5376325","79","65","681",TRUE,3,1,2,2
"814","11/19/2022","05:30 PM","UNC Asheville","Eastern Ky.","2337507","5365731","75","77","593",TRUE,3,1,3,2
"815","11/19/2022","05:45 PM","George Mason","Belmont","2351374","5366300","62","66","724",TRUE,2,3,2,3
"816","11/19/2022","06:00 PM","North Texas","Fresno St.","2337019","5365779","61","52","3,657",FALSE,2,1,1,3
"817","11/19/2022","06:00 PM","Alabama A&M","Norfolk St.","2337230","5366841","83","89","0",TRUE,0,4,4,2
"818","11/19/2022","06:00 PM","Rice","Western Mich.","2337207","5365775","96","88","1,141",FALSE,3,2,2,3
"819","11/19/2022","06:00 PM","Fla. Atlantic","Detroit Mercy","2337510","5365766","76","55","1,420",FALSE,4,1,2,2
"820","11/19/2022","07:00 PM","Merrimack","St. Thomas","2337553","5365818","61","72","178",TRUE,1,4,4,2
"821","11/19/2022","07:00 PM","FIU","Bryant","2337224","5366137","85","91","573",FALSE,2,2,3,1
"822","11/19/2022","07:00 PM","Long Beach St.","St. Katherine","2337454","5365846","84","55","880",FALSE,2,2,NA,NA
"823","11/19/2022","07:00 PM","Marshall","Coppin St.","2337217","5365877","86","67","3,625",FALSE,3,1,3,3
"824","11/19/2022","07:00 PM","UC Riverside","Occidental","2337476","5365817","106","30","650",FALSE,2,2,1,1
"825","11/19/2022","07:00 PM","App State","Kennesaw St.","2337208","5365849","67","71","2,603",TRUE,3,2,4,1
"826","11/19/2022","07:00 PM","Marist","Princeton","2337541","5365830","55","62","823",FALSE,1,3,2,2
"827","11/19/2022","07:00 PM","Butler","The Citadel","2337532","5365815","89","42","7,520",FALSE,3,1,2,2
"828","11/19/2022","07:00 PM","VMI","SIUE","2337242","5365932","67","93","132",TRUE,1,4,3,2
"829","11/19/2022","07:00 PM","South Dakota St.","SFA","2337512","5365850","82","93","2,171",FALSE,2,3,3,1
"830","11/19/2022","07:00 PM","Valparaiso","UIW","2337531","5371937","68","64","1,341",FALSE,2,2,1,3
"831","11/19/2022","07:30 PM","Holy Cross","Stonehill","2337561","5380209","79","81","681",TRUE,1,3,2,3
"832","11/19/2022","08:00 PM","Oral Roberts","Okla. Baptist","2337533","5370827","98","86","4,328",FALSE,3,2,1,2
"833","11/19/2022","08:00 PM","Houston Christian","Ga. Southern","2337525","5366639","77","84","608",FALSE,1,4,2,3
"834","11/19/2022","08:00 PM","Portland","Seattle U","2337487","5365942","68","80","1,119",FALSE,4,2,4,0
"835","11/19/2022","08:00 PM","Pepperdine","UC Irvine","2337490","5365956","64","55","904",FALSE,4,1,3,1
"836","11/19/2022","08:30 PM","Saint Mary's","Hofstra","2337486","5365961","76","48","3,274",FALSE,5,0,4,1
"837","11/19/2022","09:00 PM","BYU","Nicholls","2337527","5366016","87","73","13,745",FALSE,3,1,0,3
"838","11/19/2022","09:30 PM","Montana","Troy","2337559","5366037","62","73","2,644",TRUE,2,3,5,1
"839","11/19/2022","10:00 PM","Oregon St.","Portland St.","2337212","5366044","66","79","3,482",FALSE,3,1,2,2
"840","11/20/2022","10:30 AM","South Carolina","Furman","2351015","5366379","60","79","1,621",TRUE,2,3,3,2
"841","11/20/2022","10:30 AM","Tulsa","Murray St.","2350945","5366295","60","77","1,335",TRUE,2,3,3,2
"842","11/20/2022","12:00 PM","Georgetown","La Salle","2354248","5371979","69","62","0",TRUE,3,2,2,3
"843","11/20/2022","12:00 PM","North Carolina","James Madison","2337608","5366164","80","64","19,942",FALSE,4,0,4,1
"844","11/20/2022","12:00 PM","Campbell","Kennesaw St.","2337572","5366171","85","61","158",TRUE,3,2,4,2
"845","11/20/2022","12:00 PM","Western Caro.","Lindenwood","2337589","5366162","90","88","169",TRUE,4,2,2,4
"846","11/20/2022","01:00 PM","UMBC","Central Conn. St.","2337617","5367242","78","76","869",FALSE,3,2,0,5
"847","11/20/2022","01:00 PM","Columbia","SUNY Maritime","2337614","5368062","96","44","547",FALSE,2,4,2,2
"848","11/20/2022","01:00 PM","New Hampshire","Boston U.","2337612","5366215","57","64","634",FALSE,2,2,4,1
"849","11/20/2022","01:00 PM","Eastern Ky.","Tex. A&M-Commerce","2337635","5366192","61","75","588",TRUE,3,3,2,4
"850","11/20/2022","01:00 PM","Davidson","Old Dominion","2351020","5366185","66","61","1,621",TRUE,5,1,3,3
"851","11/20/2022","01:00 PM","Maryland","Miami","2352281","5368208","88","70","5,022",TRUE,5,0,4,1
"852","11/20/2022","01:00 PM","Charlotte","Massachusetts","2350944","5366223","54","60","1,349",TRUE,4,1,4,1
"853","11/20/2022","01:30 PM","Longwood","SIUE","2337658","5367278","56","61","1,103",TRUE,3,3,4,2
"854","11/20/2022","02:00 PM","North Dakota","Montana St.","2337618","5366317","71","81","1,225",FALSE,2,3,3,2
"855","11/20/2022","02:00 PM","North Dakota St.","Crown","2337615","5366248","76","55","953",FALSE,1,4,4,1
"856","11/20/2022","02:00 PM","Harvard","Siena","2337623","5366266","69","59","1,142",FALSE,4,1,2,2
"857","11/20/2022","02:00 PM","Navy","Youngstown St.","2337653","5366259","80","67","664",TRUE,4,1,4,2
"858","11/20/2022","02:00 PM","Army West Point","Radford","2337637","5366274","75","90","505",TRUE,2,3,3,2
"859","11/20/2022","02:00 PM","Jacksonville","Voorhees","2337633","5366254","91","61","860",FALSE,2,1,NA,NA
"860","11/20/2022","02:00 PM","Pittsburgh","Alabama St.","2337625","5366272","73","54","5,558",FALSE,2,3,0,5
"861","11/20/2022","02:00 PM","Ga. Southern","Western Mich.","2337586","5371938","63","57","1,267",TRUE,3,3,2,4
"862","11/20/2022","02:00 PM","Yale","John Jay","2337426","5366247","112","55","602",FALSE,5,0,0,5
"863","11/20/2022","02:30 PM","App State","Southeastern La.","2337638","5366309","83","74","1,553",TRUE,4,2,3,3
"864","11/20/2022","02:30 PM","McNeese","Lamar University","2337634","5366560","66","57","1,536",TRUE,2,3,3,3
"865","11/20/2022","02:30 PM","LMU","Wake Forest","2354272","5371980","77","75","0",TRUE,4,2,4,1
"866","11/20/2022","03:00 PM","UT Martin","Prairie View","2337626","5366479","80","79","1,037",FALSE,3,3,3,1
"867","11/20/2022","03:00 PM","Seton Hall","Wagner","2337648","5366557","82","44","8,811",FALSE,3,1,3,2
"868","11/20/2022","03:00 PM","Virginia","Illinois","2352102","5368225","70","61","7,678",TRUE,4,0,4,1
"869","11/20/2022","03:00 PM","Samford","Texas Southern","2337571","5366352","78","63","2,333",FALSE,5,0,1,6
"870","11/20/2022","03:00 PM","N.C. Central","Montreat","2354093","5366335","86","70","1,088",FALSE,2,3,NA,NA
"871","11/20/2022","03:30 PM","Nebraska","Ark.-Pine Bluff","2337639","5366359","82","58","13,262",FALSE,3,1,1,6
"872","11/20/2022","03:30 PM","Col. of Charleston","Virginia Tech","2351013","5371256","77","75","5,405",TRUE,5,1,5,1
"873","11/20/2022","03:30 PM","Fairleigh Dickinson","VMI","2337585","5366462","93","89","132",TRUE,3,3,1,5
"874","11/20/2022","03:30 PM","Georgia St.","UNC Asheville","2337651","5366370","74","68","1,331",TRUE,4,2,3,2
"875","11/20/2022","03:30 PM","Saint Louis","Providence","2352273","5367236","76","73","5,022",TRUE,4,1,3,2
"876","11/20/2022","04:00 PM","Tennessee Tech","ETSU","2337644","5366395","69","62","787",FALSE,2,3,3,2
"877","11/20/2022","04:30 PM","Loyola Chicago","Texas A&M","2350943","5366440","51","67","1,267",TRUE,2,3,3,2
"878","11/20/2022","04:30 PM","Oklahoma St.","DePaul","2351051","5366453","82","78","0",TRUE,3,2,3,2
"879","11/20/2022","05:00 PM","Morgan St.","Queens","2354273","5371981","64","74","0",TRUE,2,4,4,1
"880","11/20/2022","05:00 PM","Wofford","N.C. A&T","2337567","5366443","78","64","506",FALSE,3,2,1,4
"881","11/20/2022","05:00 PM","UConn","Delaware St.","2337663","5366454","95","60","9,442",FALSE,5,0,1,4
"882","11/20/2022","05:00 PM","Memphis","VCU","2337657","5366447","62","47","10,653",FALSE,2,1,3,2
"883","11/20/2022","05:30 PM","Baylor","UCLA","2352124","5366476","80","75","7,678",TRUE,4,1,3,2
"884","11/20/2022","05:30 PM","Indiana","Miami","2337666","5366468","86","56","8,737",TRUE,4,0,1,4
"885","11/20/2022","05:45 PM","Wyoming","Drake","2351372","5366480","56","61","0",TRUE,3,2,4,0
"886","11/20/2022","06:00 PM","Iowa St.","Milwaukee","2337570","5366488","68","53","11,785",FALSE,3,0,2,2
"887","11/20/2022","06:00 PM","Canisius","Fredonia","2337130","5366477","98","52","449",FALSE,2,2,0,5
"888","11/20/2022","06:00 PM","Colorado St.","Penn St.","2351014","5366613","56","68","5,405",TRUE,4,2,5,1
"889","11/20/2022","07:00 PM","UCF","Santa Clara","2351050","5366520","57","50","714",TRUE,4,1,3,2
"890","11/20/2022","07:00 PM","Boise St.","Colorado","2350942","5366513","68","55","1,281",TRUE,3,2,3,3
"891","11/20/2022","07:30 PM","Missouri","Mississippi Val.","2337568","5366521","83","62","7,052",FALSE,5,0,1,5
"892","11/20/2022","07:30 PM","Utah Valley","Green Bay","2354249","5371982","79","56","5,128",TRUE,3,3,0,5
"893","11/20/2022","07:30 PM","Little Rock","Jackson St.","2337667","5366529","94","91","2,685",FALSE,2,3,0,3
"894","11/20/2022","07:30 PM","Gonzaga","Kentucky","2337602","5366525","88","72","12,333",FALSE,3,1,3,2
"895","11/20/2022","07:30 PM","Michigan","Ohio","2337670","5366524","70","66","12,068",FALSE,4,1,1,3
"896","11/20/2022","08:00 PM","Boston College","Tarleton St.","2351371","5366533","54","70","1,224",TRUE,3,2,3,1
"897","11/20/2022","09:30 PM","Oregon","Houston","2337650","5366547","56","66","7,002",FALSE,2,2,5,0
"898","11/20/2022","10:00 PM","Cal Poly","Mount St. Mary's","2337669","5366556","68","73","1,057",FALSE,1,3,2,3
"899","11/21/2022","11:00 AM","Toledo","Kansas City","2337686","5366767","71","83","467",TRUE,3,1,2,4
"900","11/21/2022","11:00 AM","LSU","Illinois St.","2337687","5371935","77","61","1,250",TRUE,4,0,2,3
"901","11/21/2022","12:00 PM","UAlbany","Austin Peay","2337690","5370863","59","74","1,417",TRUE,2,4,3,2
"902","11/21/2022","12:00 PM","Detroit Mercy","Bryant","2337692","5366781","88","98","105",TRUE,2,3,4,1
"903","11/21/2022","12:30 PM","San Francisco","UNI","2337688","5366791","75","69","301",TRUE,5,0,1,2
"904","11/21/2022","01:00 PM","George Mason","Buffalo","2351367","5366825","74","82","0",TRUE,2,4,2,4
"905","11/21/2022","01:00 PM","Eastern Ill.","St. Mary-Woods","2337689","5366818","102","40","2,185",FALSE,1,4,NA,NA
"906","11/21/2022","01:30 PM","Western Ky.","Akron","2337695","5371942","53","72","0",TRUE,3,1,3,1
"907","11/21/2022","01:30 PM","East Carolina","Indiana St.","2337694","5366889","75","79","516",TRUE,3,1,4,0
"908","11/21/2022","02:00 PM","Wichita St.","Grand Canyon","2337693","5371941","55","43","425",TRUE,3,1,3,2
"909","11/21/2022","02:00 PM","Presbyterian","Bucknell","2337699","5366921","65","66","0",TRUE,1,4,3,2
"910","11/21/2022","02:30 PM","Creighton","Texas Tech","2337696","5366875","76","65","2,400",TRUE,5,0,3,1
"911","11/21/2022","03:00 PM","Tennessee St.","CSUN","2337691","5371250","74","73","321",TRUE,4,1,1,3
"912","11/21/2022","03:15 PM","Belmont","Howard","2351366","5366906","96","73","724",TRUE,3,3,3,5
"913","11/21/2022","04:00 PM","Stonehill","UIC","2337678","5366910","71","77","0",TRUE,2,4,3,2
"914","11/21/2022","05:00 PM","Drexel","UT Arlington","2337705","5366925","59","38","654",TRUE,3,1,2,3
"915","11/21/2022","05:00 PM","Tulane","Nevada","2337700","5371943","66","75","0",TRUE,3,1,5,0
"916","11/21/2022","05:00 PM","Arkansas","Louisville","2337702","5366927","80","54","2,400",TRUE,4,0,0,4
"917","11/21/2022","05:30 PM","High Point","Central Mich.","2337707","5366956","68","67","350",TRUE,4,1,1,3
"918","11/21/2022","05:45 PM","Boston College","Wyoming","2351365","5370727","59","48","1,424",TRUE,4,2,3,3
"919","11/21/2022","06:00 PM","South Fla.","UAB","2337704","5367054","65","80","0",TRUE,0,5,3,1
"920","11/21/2022","06:00 PM","Georgia Tech","Utah","2337713","5367011","64","68","1,188",TRUE,3,1,4,1
"921","11/21/2022","06:00 PM","UTRGV","Western Ill.","2337703","5367071","78","77","6,674",FALSE,3,2,2,3
"922","11/21/2022","06:30 PM","Florida St.","Mercer","2337672","5366994","81","72","4,454",FALSE,1,4,2,3
"923","11/21/2022","07:00 PM","UNCW","Mount Olive","2337721","5367005","94","47","3,310",FALSE,2,3,1,5
"924","11/21/2022","07:00 PM","Louisiana Tech","ULM","2337673","5367018","79","58","2,214",FALSE,2,2,2,3
"925","11/21/2022","07:00 PM","Richmond","Syracuse","2337745","5367028","71","74","0",TRUE,2,3,3,1
"926","11/21/2022","07:00 PM","Florida A&M","Albany St.","2337744","5367038","70","65","1,236",FALSE,1,4,0,5
"927","11/21/2022","07:00 PM","Saint Francis","Lehigh","2337742","5367013","76","82","738",FALSE,1,4,3,2
"928","11/21/2022","07:00 PM","Charleston So.","Bethune-Cookman","2337723","5367004","78","63","126",FALSE,2,2,2,3
"929","11/21/2022","07:00 PM","Clemson","Loyola Maryland","2337733","5367008","72","41","4,655",FALSE,4,1,2,3
"930","11/21/2022","07:00 PM","Colgate","Monmouth","2337730","5367024","85","66","684",FALSE,4,2,0,5
"931","11/21/2022","07:00 PM","Marshall","Chicago St.","2337675","5367007","82","70","3,573",FALSE,4,1,2,4
"932","11/21/2022","07:00 PM","Fordham","Holy Cross","2337727","5376326","67","53","450",TRUE,4,1,1,4
"933","11/21/2022","07:00 PM","Duquesne","North Florida","2337740","5368068","83","82","2,018",FALSE,4,1,1,3
"934","11/21/2022","07:30 PM","Northern Ariz.","Texas","2337685","5371940","48","73","6,674",TRUE,2,4,4,0
"935","11/21/2022","07:30 PM","Wright St.","Abilene Christian","2337715","5367035","77","61","0",TRUE,4,1,2,2
"936","11/21/2022","07:30 PM","Kansas St.","Rhode Island","2337753","5371944","77","57","1,250",TRUE,4,0,1,3
"937","11/21/2022","07:30 PM","Northern Ky.","FGCU","2337752","5367036","61","82","1,023",TRUE,2,2,3,2
"938","11/21/2022","08:00 PM","Iowa","Omaha","2337716","5367044","100","64","9,467",FALSE,4,0,1,4
"939","11/21/2022","08:00 PM","Rice","Houston Christian","2337719","5367052","76","67","1,105",FALSE,4,2,1,5
"940","11/21/2022","08:00 PM","Lipscomb","Covenant","2337741","5367049","86","61","2,211",FALSE,3,2,2,4
"941","11/21/2022","08:00 PM","Tarleton St.","Drake","2351364","5367061","64","71","1,424",TRUE,3,2,5,0
"942","11/21/2022","08:30 PM","Mississippi St.","Marquette","2337758","5370470","58","55","1,894",TRUE,5,0,3,2
"943","11/21/2022","08:30 PM","Duke","Bellarmine","2337756","5367062","74","57","9,314",FALSE,4,1,2,3
"944","11/21/2022","08:30 PM","Saint Joseph's","Georgia","2337757","5366940","53","66","1,612",TRUE,2,2,4,1
"945","11/21/2022","09:00 PM","San Diego St.","Ohio St.","2337747","5367073","88","77","2,400",TRUE,4,0,3,1
"946","11/21/2022","09:00 PM","Eastern Wash.","Washington St.","2337714","5367549","56","82","5,224",FALSE,1,4,2,2
"947","11/21/2022","09:00 PM","UC Santa Barbara","Hampton","2337737","5367069","79","66","0",FALSE,3,1,1,3
"948","11/21/2022","09:00 PM","Air Force","USC Upstate","2337725","5367066","83","56","1,022",FALSE,2,3,2,3
"949","11/21/2022","09:30 PM","Temple","St. John's","2337759","5367079","72","78","6,755",TRUE,2,3,5,0
"950","11/21/2022","10:00 PM","California","Texas St.","2337755","5367088","55","59","1,211",FALSE,0,5,3,2
"951","11/21/2022","10:00 PM","Weber St.","UC Riverside","2337746","5367085","65","72","0",TRUE,1,3,3,2
